Client Order ID,Instrument,Side,Quantity,Price
aa48770,Lotus,1,680,86
aa48771,Rose,1,480,40
aa48772,Lavender,2,880,75
aa48773,Lavender,2,790,45
aa48774,Tulip,1,130,61
aa48775,Tulip,1,430,49
aa48776,Orchid,1,890,16
aa48777,Tulip,1,620,69
aa48778,Lavender,1,120,79
aa48779,Lavender,1,140,75
aa48780,Lavender,1,560,47
aa48781,Tulip,2,510,28
aa48782,Tulip,1,40,76
aa48783,Orchid,2,360,46
aa48784,Tulip,2,880,63
aa48785,Lavender,2,470,58
aa48786,Rose,2,10,29
aa48787,Lavender,2,510,64
aa48788,Orchid,2,510,12
aa48789,Lavender,1,740,88
aa48790,Orchid,1,60,19
aa48791,Lotus,1,120,82
aa48792,Lavender,2,60,73
aa48793,Rose,1,310,68
aa48794,Lavender,1,670,5
aa48795,Lotus,1,110,22
aa48796,Orchid,1,630,19
aa48797,Rose,1,750,97
aa48798,Lavender,1,510,93
aa48799,Rose,2,170,9
aa48800,Rose,1,410,77
aa48801,Lavender,1,360,15
aa48802,Rose,2,410,2
aa48803,Lavender,1,990,53
aa48804,Orchid,2,720,36
aa48805,Tulip,1,940,15
aa48806,Lavender,2,790,32
aa48807,Rose,2,600,78
aa48808,Lotus,2,990,35
aa48809,Lotus,1,240,12
aa48810,Lotus,1,830,8
aa48811,Lavender,1,930,83
aa48812,Lavender,1,10,88
aa48813,Orchid,2,630,11
aa48814,Lavender,2,480,100
aa48815,Rose,1,620,55
aa48816,Orchid,2,320,39
aa48817,Orchid,2,430,66
aa48818,Tulip,2,150,71
aa48819,Tulip,1,580,4
aa48820,Rose,2,410,12
aa48821,Lotus,1,390,41
aa48822,Lavender,2,870,93
aa48823,Lavender,1,110,13
aa48824,Rose,1,350,21
aa48825,Orchid,2,150,84
aa48826,Tulip,1,310,90
aa48827,Lotus,1,890,8
aa48828,Lavender,1,540,10
aa48829,Rose,1,870,7
aa48830,Orchid,1,690,14
aa48831,Rose,1,150,5
aa48832,Lotus,2,220,82
aa48833,Rose,1,700,8
aa48834,Orchid,2,70,94
aa48835,Rose,1,800,48
aa48836,Lavender,1,30,58
aa48837,Tulip,1,270,54
aa48838,Rose,1,430,42
aa48839,Lavender,1,370,18
aa48840,Rose,1,270,22
aa48841,Lotus,1,840,55
aa48842,Lotus,2,860,36
aa48843,Lotus,1,930,89
aa48844,Lavender,2,100,25
aa48845,Lotus,1,640,76
aa48846,Lavender,1,530,23
aa48847,Tulip,2,480,79
aa48848,Tulip,1,340,38
aa48849,Tulip,1,450,74
aa48850,Orchid,2,870,45
aa48851,Rose,1,730,29
aa48852,Tulip,2,860,91
aa48853,Lavender,1,540,22
aa48854,Tulip,1,700,5
aa48855,Rose,2,260,36
aa48856,Orchid,2,620,40
aa48857,Tulip,1,410,61
aa48858,Lavender,1,930,27
aa48859,Tulip,2,830,57
aa48860,Orchid,2,290,26
aa48861,Orchid,2,560,71
aa48862,Lavender,1,600,45
aa48863,Rose,2,430,30
aa48864,Orchid,2,190,25
aa48865,Lotus,1,540,48
aa48866,Rose,2,790,82
aa48867,Lavender,2,300,100
aa48868,Lavender,2,840,25
aa48869,Lavender,1,670,63
aa48870,Orchid,2,820,75
aa48871,Lotus,1,520,53
aa48872,Tulip,2,760,40
aa48873,Lotus,1,780,14
aa48874,Tulip,2,320,65
aa48875,Lavender,2,580,4
aa48876,Tulip,2,200,46
aa48877,Orchid,1,620,59
aa48878,Lavender,1,280,50
aa48879,Tulip,2,490,8
aa48880,Tulip,1,440,11
aa48881,Tulip,2,930,73
aa48882,Lotus,2,50,15
aa48883,Lavender,2,490,39
aa48884,Orchid,1,1000,61
aa48885,Rose,2,330,80
aa48886,Tulip,1,430,93
aa48887,Orchid,2,710,1
aa48888,Lotus,2,350,75
aa48889,Lotus,2,190,14
aa48890,Lotus,2,780,43
aa48891,Lavender,1,350,22
aa48892,Rose,2,160,74
aa48893,Lavender,2,730,46
aa48894,Tulip,1,810,53
aa48895,Lotus,2,790,54
aa48896,Lotus,2,580,74
aa48897,Rose,2,360,50
aa48898,Orchid,2,270,35
aa48899,Orchid,2,730,38
aa48900,Lavender,2,210,96
aa48901,Lavender,1,810,25
aa48902,Lotus,2,710,66
aa48903,Lotus,1,520,51
aa48904,Lavender,1,470,6
aa48905,Tulip,2,480,47
aa48906,Orchid,2,50,59
aa48907,Lavender,2,720,99
aa48908,Rose,1,390,24
aa48909,Tulip,2,500,45
aa48910,Lavender,2,780,72
aa48911,Tulip,1,280,70
aa48912,Tulip,2,210,1
aa48913,Tulip,1,10,66
aa48914,Lavender,2,580,38
aa48915,Lavender,1,410,29
aa48916,Lavender,2,660,63
aa48917,Tulip,2,690,79
aa48918,Orchid,2,750,11
aa48919,Orchid,2,900,71
aa48920,Lotus,1,700,41
aa48921,Lavender,1,380,61
aa48922,Tulip,1,190,88
aa48923,Tulip,1,110,34
aa48924,Lavender,1,190,66
aa48925,Lavender,1,400,76
aa48926,Rose,1,820,29
aa48927,Tulip,2,480,68
aa48928,Rose,1,180,50
aa48929,Orchid,2,920,38
aa48930,Orchid,2,370,99
aa48931,Tulip,2,150,52
aa48932,Tulip,1,360,2
aa48933,Orchid,1,300,88
aa48934,Tulip,2,440,12
aa48935,Lavender,1,440,15
aa48936,Rose,1,850,11
aa48937,Lotus,2,20,95
aa48938,Lavender,2,930,67
aa48939,Tulip,1,390,71
aa48940,Rose,1,260,24
aa48941,Rose,1,900,2
aa48942,Rose,1,510,6
aa48943,Rose,1,170,7
aa48944,Lavender,2,600,61
aa48945,Orchid,1,830,17
aa48946,Rose,1,860,13
aa48947,Orchid,1,760,58
aa48948,Orchid,2,230,68
aa48949,Tulip,2,580,5
aa48950,Tulip,2,650,48
aa48951,Lavender,1,720,82
aa48952,Orchid,1,10,54
aa48953,Rose,1,630,21
aa48954,Tulip,1,490,77
aa48955,Lavender,2,710,50
aa48956,Tulip,1,410,48
aa48957,Rose,2,690,7
aa48958,Rose,2,180,51
aa48959,Lavender,1,650,70
aa48960,Orchid,1,710,0
aa48961,Orchid,2,890,39
aa48962,Lavender,1,390,16
aa48963,Orchid,1,980,98
aa48964,Orchid,1,140,75
aa48965,Lotus,1,970,0
aa48966,Tulip,2,140,40
aa48967,Rose,1,510,67
aa48968,Lotus,2,840,23
aa48969,Lavender,1,450,70
aa48970,Rose,2,890,51
aa48971,Tulip,1,120,64
aa48972,Orchid,1,480,88
aa48973,Rose,1,850,58
aa48974,Tulip,1,510,82
aa48975,Rose,1,840,51
aa48976,Lavender,2,470,31
aa48977,Tulip,2,550,26
aa48978,Lotus,2,930,54
aa48979,Lavender,2,600,84
aa48980,Rose,1,750,60
aa48981,Lavender,2,50,0
aa48982,Lavender,2,820,43
aa48983,Tulip,1,190,56
aa48984,Tulip,2,20,11
aa48985,Lotus,2,300,49
aa48986,Tulip,1,150,99
aa48987,Rose,1,480,83
aa48988,Tulip,1,420,77
aa48989,Rose,1,170,61
aa48990,Rose,1,550,31
aa48991,Orchid,2,250,61
aa48992,Lotus,1,230,48
aa48993,Lotus,1,860,74
aa48994,Tulip,1,240,74
aa48995,Lavender,2,540,62
aa48996,Tulip,1,710,25
aa48997,Orchid,1,510,1
aa48998,Lotus,1,700,76
aa48999,Lavender,1,460,46
aa49000,Lotus,2,420,3
aa49001,Lotus,1,630,66
aa49002,Orchid,1,50,38
aa49003,Lotus,1,630,68
aa49004,Lavender,2,990,49
aa49005,Lavender,1,560,51
aa49006,Tulip,1,830,39
aa49007,Tulip,1,1000,52
aa49008,Lavender,1,860,7
aa49009,Tulip,2,590,48
aa49010,Lotus,1,930,11
aa49011,Tulip,2,750,31
aa49012,Rose,1,670,9
aa49013,Orchid,1,610,42
aa49014,Orchid,2,750,41
aa49015,Rose,2,850,24
aa49016,Lavender,2,570,45
aa49017,Orchid,2,310,6
aa49018,Orchid,2,30,61
aa49019,Rose,2,940,80
aa49020,Rose,1,990,44
aa49021,Rose,2,100,89
aa49022,Tulip,2,370,16
aa49023,Lavender,1,820,28
aa49024,Lavender,1,240,44
aa49025,Tulip,2,110,88
aa49026,Lavender,1,710,7
aa49027,Lavender,1,220,94
aa49028,Tulip,1,20,46
aa49029,Rose,2,900,34
aa49030,Orchid,2,270,49
aa49031,Orchid,1,330,27
aa49032,Tulip,1,380,3
aa49033,Lavender,2,50,76
aa49034,Lotus,2,300,97
aa49035,Lavender,1,190,23
aa49036,Orchid,2,740,62
aa49037,Tulip,1,860,86
aa49038,Orchid,1,250,72
aa49039,Rose,2,520,34
aa49040,Lavender,2,760,98
aa49041,Lavender,2,100,55
aa49042,Lotus,2,400,94
aa49043,Tulip,2,840,19
aa49044,Lotus,1,900,58
aa49045,Lotus,2,940,31
aa49046,Lotus,2,730,20
aa49047,Orchid,1,920,43
aa49048,Lotus,2,930,2
aa49049,Rose,1,320,14
aa49050,Rose,1,370,88
aa49051,Orchid,1,900,75
aa49052,Lavender,2,910,63
aa49053,Lavender,1,710,35
aa49054,Lotus,1,740,14
aa49055,Lotus,2,140,79
aa49056,Lotus,1,170,33
aa49057,Tulip,2,200,45
aa49058,Orchid,1,20,68
aa49059,Lavender,1,370,10
aa49060,Tulip,1,510,63
aa49061,Orchid,2,530,85
aa49062,Rose,2,60,34
aa49063,Lavender,1,570,33
aa49064,Lotus,1,570,50
aa49065,Lotus,1,830,46
aa49066,Lotus,2,280,57
aa49067,Lavender,2,290,15
aa49068,Tulip,2,250,81
aa49069,Rose,2,180,98
aa49070,Rose,1,20,10
aa49071,Lotus,2,800,30
aa49072,Lotus,2,330,80
aa49073,Rose,2,450,41
aa49074,Orchid,1,60,56
aa49075,Rose,2,230,49
aa49076,Tulip,2,980,84
aa49077,Tulip,2,70,15
aa49078,Lotus,1,200,98
aa49079,Orchid,1,460,99
aa49080,Tulip,1,260,86
aa49081,Lotus,1,120,70
aa49082,Rose,2,250,28
aa49083,Lavender,2,620,8
aa49084,Rose,2,360,26
aa49085,Lotus,2,950,73
aa49086,Rose,2,40,68
aa49087,Lotus,1,640,89
aa49088,Rose,2,990,1
aa49089,Orchid,2,190,62
aa49090,Tulip,1,520,11
aa49091,Tulip,1,10,98
aa49092,Lotus,2,780,18
aa49093,Rose,1,100,48
aa49094,Tulip,2,700,11
aa49095,Orchid,2,350,11
aa49096,Lotus,2,520,22
aa49097,Lavender,1,920,59
aa49098,Lotus,2,940,66
aa49099,Lotus,2,780,12
aa49100,Orchid,2,160,72
aa49101,Lavender,2,860,27
aa49102,Rose,2,530,79
aa49103,Lavender,2,250,15
aa49104,Orchid,2,380,68
aa49105,Lavender,2,450,83
aa49106,Lotus,2,350,51
aa49107,Orchid,2,270,62
aa49108,Orchid,1,380,52
aa49109,Rose,2,170,49
aa49110,Orchid,2,290,49
aa49111,Lotus,1,550,19
aa49112,Tulip,2,180,9
aa49113,Lotus,2,140,80
aa49114,Lotus,1,120,14
aa49115,Lavender,1,220,38
aa49116,Rose,1,810,66
aa49117,Tulip,2,340,95
aa49118,Orchid,1,640,34
aa49119,Tulip,1,660,20
aa49120,Lavender,1,700,70
aa49121,Orchid,2,360,48
aa49122,Tulip,1,590,6
aa49123,Lotus,2,750,19
aa49124,Lavender,2,280,30
aa49125,Orchid,2,340,89
aa49126,Lotus,2,580,46
aa49127,Lavender,2,250,4
aa49128,Tulip,2,130,4
aa49129,Lavender,2,830,1
aa49130,Orchid,1,970,23
aa49131,Lotus,2,610,66
aa49132,Lavender,2,630,63
aa49133,Orchid,1,400,47
aa49134,Lavender,2,100,30
aa49135,Orchid,1,570,3
aa49136,Lavender,1,940,57
aa49137,Lotus,1,190,60
aa49138,Lavender,2,850,33
aa49139,Rose,2,340,4
aa49140,Lotus,2,460,7
aa49141,Lotus,2,690,29
aa49142,Lotus,2,680,15
aa49143,Lavender,1,30,12
aa49144,Tulip,2,720,66
aa49145,Tulip,2,570,18
aa49146,Tulip,2,750,94
aa49147,Rose,1,810,48
aa49148,Orchid,1,110,90
aa49149,Lavender,1,660,76
aa49150,Lavender,2,420,64
aa49151,Rose,1,70,96
aa49152,Lotus,1,930,1
aa49153,Lotus,1,340,39
aa49154,Tulip,2,990,18
aa49155,Orchid,1,250,5
aa49156,Orchid,1,80,8
aa49157,Lavender,1,830,25
aa49158,Rose,2,180,78
aa49159,Lavender,2,700,51
aa49160,Lavender,1,110,12
aa49161,Tulip,2,260,54
aa49162,Tulip,1,120,22
aa49163,Tulip,2,960,47
aa49164,Lotus,1,510,22
aa49165,Lotus,2,200,28
aa49166,Lavender,1,40,63
aa49167,Lavender,1,460,42
aa49168,Lotus,2,200,54
aa49169,Tulip,1,520,79
aa49170,Rose,1,520,79
aa49171,Rose,2,350,7
aa49172,Lavender,1,750,0
aa49173,Orchid,1,740,13
aa49174,Lavender,2,640,16
aa49175,Lotus,1,700,18
aa49176,Lavender,1,280,42
aa49177,Lotus,1,600,16
aa49178,Tulip,2,460,71
aa49179,Lotus,2,740,7
aa49180,Rose,1,370,57
aa49181,Tulip,1,800,86
aa49182,Lotus,2,310,17
aa49183,Rose,2,680,77
aa49184,Rose,1,450,5
aa49185,Lotus,1,630,19
aa49186,Rose,2,970,92
aa49187,Tulip,1,670,47
aa49188,Orchid,2,370,18
aa49189,Lotus,1,530,99
aa49190,Lotus,1,180,47
aa49191,Lavender,1,540,78
aa49192,Rose,2,960,96
aa49193,Rose,2,750,7
aa49194,Lotus,2,60,76
aa49195,Orchid,2,750,33
aa49196,Rose,1,690,80
aa49197,Lavender,1,640,12
aa49198,Lavender,2,400,76
aa49199,Tulip,1,880,30
aa49200,Rose,2,370,22
aa49201,Orchid,2,250,64
aa49202,Lavender,2,410,49
aa49203,Tulip,1,930,10
aa49204,Orchid,2,310,20
aa49205,Rose,2,590,74
aa49206,Orchid,2,40,14
aa49207,Lavender,1,550,32
aa49208,Orchid,2,570,11
aa49209,Lavender,1,540,88
aa49210,Lavender,2,520,35
aa49211,Rose,1,700,71
aa49212,Lavender,1,580,96
aa49213,Lotus,2,620,78
aa49214,Rose,1,30,29
aa49215,Orchid,2,930,1
aa49216,Orchid,2,670,51
aa49217,Lotus,1,380,69
aa49218,Rose,1,810,56
aa49219,Orchid,2,240,28
aa49220,Tulip,2,380,6
aa49221,Rose,2,810,0
aa49222,Tulip,2,670,94
aa49223,Lavender,1,640,26
aa49224,Lavender,1,900,97
aa49225,Tulip,2,970,21
aa49226,Lavender,1,910,92
aa49227,Rose,1,640,17
aa49228,Orchid,2,250,98
aa49229,Rose,1,940,65
aa49230,Lavender,1,950,36
aa49231,Tulip,2,660,16
aa49232,Lotus,2,390,68
aa49233,Rose,1,790,33
aa49234,Tulip,1,940,56
aa49235,Tulip,2,460,50
aa49236,Orchid,2,760,23
aa49237,Tulip,2,450,72
aa49238,Lotus,1,110,70
aa49239,Rose,1,600,82
aa49240,Orchid,2,120,13
aa49241,Tulip,1,170,79
aa49242,Rose,2,650,56
aa49243,Lotus,1,160,50
aa49244,Lavender,1,400,42
aa49245,Orchid,1,180,99
aa49246,Lavender,2,320,31
aa49247,Rose,2,570,61
aa49248,Lotus,2,70,67
aa49249,Tulip,2,290,11
aa49250,Lavender,2,570,50
aa49251,Tulip,1,150,99
aa49252,Lotus,1,800,77
aa49253,Orchid,1,670,82
aa49254,Rose,2,250,68
aa49255,Rose,1,880,61
aa49256,Tulip,1,760,94
aa49257,Rose,1,790,5
aa49258,Orchid,2,640,56
aa49259,Lotus,1,340,92
aa49260,Rose,1,300,73
aa49261,Lotus,1,680,74
aa49262,Tulip,2,80,49
aa49263,Tulip,2,40,7
aa49264,Orchid,1,640,86
aa49265,Lotus,1,680,56
aa49266,Orchid,1,890,91
aa49267,Rose,2,780,13
aa49268,Lotus,1,380,7
aa49269,Lotus,2,390,74
aa49270,Rose,1,60,14
aa49271,Tulip,2,820,6
aa49272,Lavender,1,470,48
aa49273,Lavender,1,980,33
aa49274,Lavender,2,410,77
aa49275,Tulip,1,690,50
aa49276,Lavender,1,450,20
aa49277,Lavender,1,230,63
aa49278,Rose,2,320,86
aa49279,Lavender,1,340,1
aa49280,Rose,2,870,70
aa49281,Orchid,1,530,1
aa49282,Orchid,2,130,76
aa49283,Lotus,2,900,29
aa49284,Tulip,1,460,97
aa49285,Lotus,2,20,66
aa49286,Rose,1,510,82
aa49287,Orchid,2,330,49
aa49288,Lavender,1,990,6
aa49289,Lavender,2,660,6
aa49290,Tulip,2,540,45
aa49291,Rose,2,340,69
aa49292,Orchid,2,960,64
aa49293,Orchid,1,20,78
aa49294,Orchid,1,120,88
aa49295,Lavender,1,250,69
aa49296,Tulip,2,620,54
aa49297,Tulip,2,950,64
aa49298,Lotus,2,10,84
aa49299,Orchid,2,830,40
aa49300,Tulip,2,630,85
aa49301,Rose,2,660,93
aa49302,Orchid,1,740,58
aa49303,Lavender,2,90,40
aa49304,Orchid,2,500,56
aa49305,Lavender,2,580,98
aa49306,Lavender,2,440,76
aa49307,Lavender,1,380,42
aa49308,Orchid,2,260,94
aa49309,Rose,2,940,32
aa49310,Lavender,1,630,87
aa49311,Orchid,1,400,50
aa49312,Tulip,1,820,96
aa49313,Lavender,1,800,77
aa49314,Orchid,2,100,35
aa49315,Lotus,2,620,12
aa49316,Lotus,1,640,9
aa49317,Lotus,1,480,0
aa49318,Rose,2,150,7
aa49319,Tulip,2,80,5
aa49320,Tulip,1,940,21
aa49321,Lavender,2,170,50
aa49322,Lavender,2,760,45
aa49323,Lavender,1,20,55
aa49324,Lavender,2,350,66
aa49325,Orchid,2,50,23
aa49326,Orchid,1,380,35
aa49327,Rose,1,970,28
aa49328,Orchid,1,630,52
aa49329,Rose,1,170,25
aa49330,Lotus,2,980,95
aa49331,Lotus,1,470,82
aa49332,Tulip,2,650,31
aa49333,Lavender,1,950,70
aa49334,Lavender,1,860,71
aa49335,Orchid,2,300,16
aa49336,Lotus,2,400,97
aa49337,Tulip,1,300,6
aa49338,Rose,2,770,28
aa49339,Orchid,2,540,16
aa49340,Tulip,2,780,3
aa49341,Lotus,2,940,61
aa49342,Tulip,2,670,97
aa49343,Tulip,1,30,47
aa49344,Orchid,1,120,86
aa49345,Tulip,2,710,73
aa49346,Rose,2,590,53
aa49347,Lavender,2,120,67
aa49348,Tulip,2,20,10
aa49349,Rose,1,400,45
aa49350,Orchid,1,330,14
aa49351,Lotus,1,190,73
aa49352,Lavender,1,10,65
aa49353,Rose,1,900,59
aa49354,Lavender,2,140,27
aa49355,Tulip,2,390,91
aa49356,Rose,1,990,26
aa49357,Lotus,2,970,66
aa49358,Orchid,2,320,95
aa49359,Lavender,2,620,27
aa49360,Lotus,2,370,35
aa49361,Lotus,1,620,100
aa49362,Tulip,1,690,12
aa49363,Rose,1,170,26
aa49364,Orchid,2,380,81
aa49365,Rose,2,840,36
aa49366,Orchid,2,90,9
aa49367,Lavender,2,150,62
aa49368,Lotus,2,980,17
aa49369,Lavender,2,550,19
aa49370,Tulip,2,320,27
aa49371,Rose,2,240,47
aa49372,Orchid,2,790,42
aa49373,Lotus,2,220,83
aa49374,Tulip,2,540,78
aa49375,Tulip,1,150,28
aa49376,Lotus,2,540,12
aa49377,Orchid,1,660,40
aa49378,Rose,1,800,36
aa49379,Rose,2,940,63
aa49380,Orchid,1,260,10
aa49381,Orchid,1,990,26
aa49382,Tulip,1,370,38
aa49383,Orchid,2,530,9
aa49384,Lavender,2,580,90
aa49385,Orchid,2,20,66
aa49386,Orchid,2,30,74
aa49387,Lotus,1,390,98
aa49388,Lavender,2,630,68
aa49389,Rose,1,350,78
aa49390,Orchid,1,620,86
aa49391,Lavender,1,800,26
aa49392,Lavender,1,320,79
aa49393,Orchid,2,270,21
aa49394,Orchid,2,680,56
aa49395,Rose,1,460,35
aa49396,Lotus,1,230,15
aa49397,Tulip,1,160,21
aa49398,Lavender,1,330,67
aa49399,Rose,1,120,66
aa49400,Tulip,1,70,86
aa49401,Lotus,1,140,19
aa49402,Lavender,2,710,19
aa49403,Tulip,1,740,74
aa49404,Tulip,2,340,32
aa49405,Rose,1,600,38
aa49406,Lotus,2,260,38
aa49407,Lavender,2,750,99
aa49408,Lotus,1,700,71
aa49409,Orchid,1,100,75
aa49410,Tulip,2,810,75
aa49411,Lotus,2,970,63
aa49412,Tulip,2,690,50
aa49413,Rose,1,660,0
aa49414,Lotus,1,40,89
aa49415,Rose,2,960,54
aa49416,Tulip,1,800,30
aa49417,Lavender,2,630,23
aa49418,Tulip,2,910,35
aa49419,Lavender,1,90,33
aa49420,Tulip,1,780,26
aa49421,Rose,2,930,48
aa49422,Rose,2,330,53
aa49423,Lavender,2,340,79
aa49424,Orchid,1,810,78
aa49425,Lavender,2,110,9
aa49426,Lotus,1,720,94
aa49427,Lavender,1,510,18
aa49428,Orchid,2,200,2
aa49429,Rose,1,770,55
aa49430,Lavender,1,810,27
aa49431,Tulip,1,280,65
aa49432,Lavender,2,860,52
aa49433,Tulip,2,610,33
aa49434,Tulip,2,890,80
aa49435,Lavender,1,40,9
aa49436,Lavender,2,60,77
aa49437,Tulip,1,610,5
aa49438,Rose,2,930,47
aa49439,Lavender,2,100,87
aa49440,Lavender,2,470,8
aa49441,Tulip,1,480,77
aa49442,Rose,1,340,72
aa49443,Rose,1,660,65
aa49444,Rose,1,980,36
aa49445,Lavender,2,440,31
aa49446,Tulip,1,950,100
aa49447,Tulip,2,870,7
aa49448,Tulip,1,710,96
aa49449,Rose,2,510,62
aa49450,Tulip,1,60,16
aa49451,Lotus,1,480,18
aa49452,Tulip,2,280,14
aa49453,Lavender,1,60,3
aa49454,Lotus,1,530,88
aa49455,Lotus,2,410,28
aa49456,Lotus,2,550,49
aa49457,Rose,2,100,20
aa49458,Orchid,1,460,91
aa49459,Tulip,2,240,40
aa49460,Tulip,1,590,39
aa49461,Rose,1,200,11
aa49462,Rose,1,220,2
aa49463,Tulip,1,770,31
aa49464,Rose,1,310,37
aa49465,Tulip,1,910,78
aa49466,Orchid,1,930,88
aa49467,Tulip,2,460,26
aa49468,Tulip,1,990,30
aa49469,Rose,1,110,97
aa49470,Orchid,1,600,0
aa49471,Lavender,2,90,73
aa49472,Rose,1,510,70
aa49473,Lavender,2,970,51
aa49474,Lavender,1,290,35
aa49475,Orchid,1,490,69
aa49476,Tulip,1,570,26
aa49477,Lotus,2,700,7
aa49478,Rose,2,580,9
aa49479,Lotus,1,10,71
aa49480,Orchid,1,890,8
aa49481,Lavender,1,490,80
aa49482,Rose,2,730,91
aa49483,Orchid,2,620,100
aa49484,Orchid,2,330,25
aa49485,Tulip,2,600,27
aa49486,Tulip,1,700,45
aa49487,Lavender,1,210,8
aa49488,Lotus,1,200,31
aa49489,Rose,1,380,19
aa49490,Lotus,1,660,6
aa49491,Tulip,2,520,96
aa49492,Tulip,2,660,98
aa49493,Lotus,2,120,40
aa49494,Lavender,2,440,44
aa49495,Rose,2,780,44
aa49496,Rose,1,620,90
aa49497,Lavender,1,360,85
aa49498,Orchid,2,420,80
aa49499,Lotus,2,90,81
aa49500,Rose,2,590,68
aa49501,Lotus,1,620,87
aa49502,Tulip,1,960,59
aa49503,Orchid,2,730,1
aa49504,Orchid,1,50,45
aa49505,Rose,1,600,54
aa49506,Rose,1,230,33
aa49507,Orchid,2,80,23
aa49508,Orchid,1,590,7
aa49509,Tulip,2,20,60
aa49510,Tulip,1,700,92
aa49511,Tulip,1,380,50
aa49512,Orchid,2,490,87
aa49513,Rose,1,760,88
aa49514,Lavender,2,450,58
aa49515,Tulip,1,440,64
aa49516,Lavender,1,270,6
aa49517,Lavender,2,600,58
aa49518,Tulip,2,770,63
aa49519,Lotus,2,240,30
aa49520,Lavender,2,700,68
aa49521,Lavender,1,940,48
aa49522,Orchid,1,350,71
aa49523,Tulip,1,980,68
aa49524,Tulip,2,770,54
aa49525,Rose,2,610,61
aa49526,Orchid,1,100,27
aa49527,Tulip,2,60,83
aa49528,Tulip,2,710,98
aa49529,Lavender,2,620,63
aa49530,Orchid,2,730,0
aa49531,Lavender,1,390,3
aa49532,Lotus,2,90,13
aa49533,Orchid,2,800,67
aa49534,Lavender,1,260,13
aa49535,Rose,1,180,78
aa49536,Tulip,1,710,24
aa49537,Lavender,1,250,72
aa49538,Lavender,2,750,63
aa49539,Rose,1,790,43
aa49540,Orchid,2,440,72
aa49541,Orchid,2,390,98
aa49542,Orchid,1,280,1
aa49543,Lavender,1,10,79
aa49544,Rose,2,20,13
aa49545,Tulip,2,490,70
aa49546,Lavender,2,330,96
aa49547,Lavender,2,740,85
aa49548,Lotus,2,190,19
aa49549,Tulip,1,950,18
aa49550,Orchid,2,110,33
aa49551,Rose,2,700,34
aa49552,Lavender,2,560,18
aa49553,Orchid,1,670,97
aa49554,Rose,2,970,10
aa49555,Rose,2,180,42
aa49556,Orchid,2,930,7
aa49557,Lotus,1,210,44
aa49558,Tulip,2,440,49
aa49559,Tulip,2,700,58
aa49560,Orchid,1,850,60
aa49561,Orchid,2,30,45
aa49562,Tulip,1,280,57
aa49563,Tulip,1,50,65
aa49564,Lotus,2,780,62
aa49565,Lotus,1,520,94
aa49566,Lotus,2,620,26
aa49567,Tulip,1,760,97
aa49568,Orchid,2,360,65
aa49569,Rose,1,970,6
aa49570,Rose,1,430,54
aa49571,Lavender,1,870,11
aa49572,Lavender,1,260,98
aa49573,Rose,1,410,37
aa49574,Lotus,2,120,43
aa49575,Lavender,1,340,49
aa49576,Rose,1,500,83
aa49577,Tulip,2,370,44
aa49578,Rose,2,960,55
aa49579,Rose,1,50,15
aa49580,Rose,2,790,27
aa49581,Lotus,1,160,98
aa49582,Orchid,2,90,43
aa49583,Rose,1,870,61
aa49584,Rose,1,520,60
aa49585,Rose,2,780,86
aa49586,Lotus,2,460,40
aa49587,Lavender,1,590,36
aa49588,Tulip,2,560,3
aa49589,Rose,1,390,26
aa49590,Rose,2,190,1
aa49591,Tulip,2,190,33
aa49592,Rose,1,710,53
aa49593,Tulip,1,330,22
aa49594,Orchid,1,180,14
aa49595,Tulip,2,170,68
aa49596,Rose,1,960,100
aa49597,Lotus,2,130,68
aa49598,Rose,2,140,98
aa49599,Lavender,2,110,5
aa49600,Rose,2,310,99
aa49601,Rose,2,960,70
aa49602,Orchid,1,440,89
aa49603,Tulip,1,420,90
aa49604,Tulip,2,990,35
aa49605,Orchid,1,210,14
aa49606,Lotus,1,280,18
aa49607,Lavender,1,950,16
aa49608,Lotus,2,180,48
aa49609,Tulip,1,290,26
aa49610,Rose,1,200,59
aa49611,Rose,1,130,56
aa49612,Orchid,2,530,88
aa49613,Orchid,1,750,97
aa49614,Tulip,1,420,63
aa49615,Orchid,2,600,6
aa49616,Lavender,2,510,85
aa49617,Tulip,2,890,18
aa49618,Lotus,2,480,93
aa49619,Orchid,2,750,61
aa49620,Lotus,1,620,85
aa49621,Lavender,1,920,70
aa49622,Orchid,1,650,95
aa49623,Rose,1,650,46
aa49624,Rose,2,860,13
aa49625,Orchid,2,280,6
aa49626,Lavender,1,410,48
aa49627,Orchid,2,340,36
aa49628,Tulip,2,350,15
aa49629,Rose,2,600,26
aa49630,Orchid,2,250,60
aa49631,Orchid,1,80,67
aa49632,Lotus,2,70,66
aa49633,Tulip,1,790,53
aa49634,Lotus,2,130,72
aa49635,Orchid,2,320,64
aa49636,Lavender,2,380,22
aa49637,Lavender,2,830,82
aa49638,Orchid,1,570,95
aa49639,Lotus,1,670,52
aa49640,Lotus,2,420,0
aa49641,Lavender,1,80,93
aa49642,Tulip,1,870,96
aa49643,Rose,2,770,40
aa49644,Rose,1,70,28
aa49645,Lotus,1,910,35
aa49646,Lotus,2,330,54
aa49647,Rose,1,500,37
aa49648,Rose,1,620,54
aa49649,Lotus,2,130,61
aa49650,Rose,1,840,90
aa49651,Lotus,2,620,43
aa49652,Orchid,2,310,62
aa49653,Rose,1,20,83
